trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,customer_country,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merchant_country,is_fraud
2020-08-17 20:09:19,3540017235499519,Altenwerth-Kilback,home,88.34,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905.0,43.0976,-70.7121,United States,1780.0,Broadcast engineer,1983-01-21,dca7abfc1e6c3832953ca74f22d9d904,1376770159.0,43.298443,-71.329183,United States,0.0
2020-08-13 13:52:36,375534208663984,Abshire PLC,entertainment,65.48,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433.0,38.4207,-79.4629,United States,99.0,Dance movement psychotherapist,1986-03-28,4bb78037cd547a27b3ecfb3c2d8585ac,1376401956.0,38.364834,-79.064987,United States,0.0
2020-07-24 12:15:27,4306586894261180,"Cole, Hills and Jewess",home,30.23,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987.0,40.1186,-87.2602,United States,4049.0,"Development worker, community",1959-10-19,352cc30e4c14797fcf573b117263a40f,1374668127.0,39.202311,-86.358948,United States,0.0
2020-09-21 08:57:48,4658490815480264,"Christiansen, Goyette and Schamberger",gas_transport,54.47,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449.0,39.9636,-79.7853,United States,184.0,Systems developer,1945-11-04,ceaf7d7ecf708c9d35a49cfa23ff1a76,1379753868.0,40.771374,-80.114047,United States,0.0
2020-08-25 07:06:53,4990494243023,Kerluke-Abshire,shopping_net,1.36,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524.0,39.6967,-78.8031,United States,626.0,Energy engineer,1960-12-13,6980d08083abd78b4c3301b69f808300,1377414413.0,39.603938,-77.840648,United States,0.0
2020-07-26 19:36:32,2252055259910912,Champlin-Casper,home,66.33,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441.0,44.6437,-90.1031,United States,828.0,Arts development officer,1991-08-19,9b05dce944a62e97b2e8bde9b7c1cc73,1374867392.0,43.89434,-91.006129,United States,0.0
2020-07-13 15:34:14,4512828414983801773,Heaney-Marquardt,entertainment,42.58,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484.0,39.8936,-79.7856,United States,328.0,Tree surgeon,1983-07-25,7be3f134a679ed683b441aba9babac3c,1373729654.0,40.705854,-80.08205,United States,0.0
2020-09-04 23:58:53,372246459334925,Larkin Ltd,kids_pets,6.57,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732.0,44.3566,-103.6999,United States,1979.0,Multimedia programmer,1970-03-13,5e0f0a97bab6a7164571b09976f6d39d,1378339133.0,44.273771,-103.653681,United States,0.0
2020-08-10 02:06:02,4890424426862856940,Hudson-Ratke,grocery_pos,60.89,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827.0,38.5662,-121.3286,United States,757530.0,Magazine features editor,1979-04-30,16cfb021aa2b018db6a35b2ecce28e31,1376100362.0,38.469593,-121.245454,United States,0.0
2020-07-14 03:58:51,180058696935600,Schmitt Inc,gas_transport,56.36,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752.0,42.18899999999999,-74.9229,United States,782.0,Chartered accountant,2000-08-28,aa77623eb8c95b2d6f046416722a5acd,1373774331.0,41.372605,-75.442265,United States,0.0
2020-09-19 15:51:15,213178850083780,"Roberts, Daniel and Macejkovic",kids_pets,41.18,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813.0,45.8289,-118.4971,United States,1302.0,Dealer,1976-10-18,61cbc4301abb5a3e0a4d58fbb57a62b9,1379605875.0,45.646283,-118.96598600000002,United States,0.0
2020-06-21 13:35:01,4822367783500458,Conroy-Emard,food_dining,11.18,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844.0,28.0758,-81.5929,United States,33804.0,Exercise physiologist,1991-01-01,0183bebc44f97bd8ed49a27e7504ad0a,1371821701.0,28.944803000000004,-81.819858,United States,0.0
2020-07-05 06:59:07,213161869125933,Kutch LLC,gas_transport,49.27,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226.0,44.6084,-70.6993,United States,190.0,Animal nutritionist,1970-04-17,30592fca77c2d76fc05b79d29cf6cc27,1373007547.0,44.294544,-70.699395,United States,0.0
2020-08-18 18:48:48,3506042666828517,Fritsch LLC,travel,5.55,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049.0,38.1372,-81.5962,United States,630.0,Fine artist,1959-07-30,b84b439585b638b62914424db9a6b461,1376851728.0,38.903796,-81.83144,United States,0.0
2020-07-04 02:51:51,3595192916105588,Funk Group,grocery_net,55.68,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314.0,35.0583,-79.008,United States,238602.0,"Scientist, research (maths)",1993-05-14,75d5353909055ac926d05be572d7cb8b,1372906311.0,34.949682,-78.407379,United States,0.0
2020-07-06 20:15:46,4089096483689733451,Gottlieb Group,kids_pets,103.31,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662.0,32.3836,-94.8653,United States,24536.0,Multimedia programmer,1983-10-14,0d55faea4d6cde2e92f58c5927876175,1373141746.0,32.743537,-94.981533,United States,0.0
2020-08-16 13:59:38,4742883543039288059,Erdman-Ebert,personal_care,24.36,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776.0,20.0271,-155.3697,United States,1490.0,"Scientist, research (maths)",1991-04-13,01902ace24f833965a33076bf72d66d8,1376661578.0,19.490802,-154.570899,Unknown,0.0
2020-07-03 00:08:41,3506042666828517,Metz-Boehm,shopping_pos,388.85,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049.0,38.1372,-81.5962,United States,630.0,Fine artist,1959-07-30,53424ec78a6aa8d355d92854c18c5eb8,1372810121.0,38.478853,-80.67840600000001,United States,0.0
2020-06-30 09:15:38,4457732997086323466,Koss and Sons,gas_transport,73.1,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629.0,38.5234,-120.6763,United States,832.0,Immigration officer,1987-05-19,4426d2349f5b26b54625cef62f14d8c2,1372583738.0,38.901021,-120.024539,United States,0.0
2020-07-25 04:21:29,180069253480336,"Roob, Conn and Tremblay",shopping_pos,12.73,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834.0,41.5177,-78.2536,United States,4533.0,Public affairs consultant,1969-11-01,3825e575fc938c342b6b0bcfa30156d6,1374726089.0,42.381838,-77.916005,United States,0.0
2020-09-09 00:34:16,3564839259330465,Barton Inc,grocery_pos,123.3,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569.0,38.046,-122.1866,United States,198.0,Armed forces training and education officer,1959-03-31,8c3b474b0a51de51b300cc64b7b4df76,1378686856.0,37.732653000000006,-122.977328,United States,0.0
2020-07-11 17:17:45,30199621383748,Fisher Inc,shopping_net,67.97,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452.0,33.4044,-96.2238,United States,4090.0,Sub,1977-03-23,51aa91cd6bb6c805dbbda21b7fb53565,1373563065.0,34.301002000000004,-96.246743,United States,0.0
2020-09-09 11:02:56,180064817343047,Goodwin-Nitzsche,grocery_pos,97.07,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170.0,37.9048,-86.524,United States,344.0,Chartered public finance accountant,1967-03-30,ade1b868b3dfca8a0d6bae8ab5465053,1378724576.0,38.128926,-86.046613,United States,0.0
2020-09-03 01:26:59,2291163933867244,Kuhn Group,food_dining,69.4,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209.0,33.9659,-80.9355,United States,333497.0,Mechanical engineer,1968-03-19,c2a7be0530715da79eb52dd5fa650395,1378171619.0,33.189419,-80.327013,United States,0.0
2020-08-09 19:04:55,2475085306462014,Erdman-Durgan,health_fitness,75.5,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152.0,44.2378,-95.2739,United States,1507.0,Land/geomatics surveyor,1993-10-12,04bdd12345723964b41a4c58adf62649,1376075095.0,44.423615000000005,-95.159572,United States,0.0
2020-09-07 14:01:09,4904681492230012,Goyette-Gerhold,kids_pets,82.53,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419.0,41.8467,-74.1038,United States,722.0,Comptroller,1990-10-19,46e84fa6ed3e2d278aacd8637db06532,1378562469.0,41.981471,-74.863433,United States,0.0
2020-06-26 15:55:33,6011693194885790,Feil-Morar,health_fitness,1.47,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080.0,45.6675,-93.2433,United States,2607.0,"Lecturer, further education",1995-12-04,2186e43ca0ad645d6fa2db7d2de4e142,1372262133.0,46.459956,-94.048646,United States,0.0
2020-07-22 10:24:21,30230540139182,Roberts-Beahan,misc_pos,36.14,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850.0,40.9661,-76.8575,United States,645.0,Orthoptist,1974-05-18,32eb70bfa33cf656d5ba44965fb864fa,1374488661.0,41.078334000000005,-76.20796800000001,United States,0.0
2020-07-30 07:10:35,4707867759656333,Pfeffer and Sons,shopping_pos,214.18,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820.0,36.7558,-83.1838,United States,581.0,"Psychologist, counselling",1967-02-04,17f75359361679fc29eee808e99444f8,1375168235.0,37.601669,-83.009522,United States,0.0
2020-07-09 05:30:08,6011109736646996,Dooley-Thompson,misc_net,2.27,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405.0,34.2651,-77.867,United States,186140.0,English as a second language teacher,1983-02-08,c27c033856497eb7e3cd3f0610eaabf3,1373347808.0,34.37802,-77.997962,United States,0.0
2020-06-22 10:53:41,6011393492413821,"Moen, Reinger and Murphy",grocery_pos,110.37,Natalie,Watson,F,386 James Roads Apt. 233,Los Angeles,CA,90014.0,34.0443,-118.2509,United States,2383912.0,"Journalist, newspaper",1959-05-30,aafbf8317e7b8566a09ae7a74c7b01fb,1371898421.0,34.634640000000005,-117.423445,United States,0.0
2020-07-04 04:20:39,3592931352252641,"Haley, Jewess and Bechtelar",shopping_pos,1.2,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001.0,44.8696,-92.8234,United States,2916.0,Barrister's clerk,1935-06-29,582b31d10eb4c8065c7a41e146824705,1372911639.0,45.255806,-91.846011,United States,0.0
2020-07-10 03:03:39,4755696071492,Marks Inc,gas_transport,69.98,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048.0,32.9643,-96.6012,United States,20328.0,Site engineer,1985-06-20,5e010eede86b5491ddc5a7ee310e3cd8,1373425419.0,33.208043,-96.256362,United States,0.0
2020-08-13 01:32:33,630425673344,Stracke-Lemke,grocery_pos,84.45,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927.0,38.388000000000005,-79.9906,United States,365.0,Special effects artist,1970-03-14,07a8580696adfe7647c29a6eed3f034f,1376357553.0,38.020371,-79.75957700000001,United States,0.0
2020-06-29 15:31:38,6517217825320610,Kozey-McDermott,travel,4.88,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665.0,31.6453,-90.1801,United States,1196.0,"Librarian, academic",1958-06-11,acbbd0ab1d651b8381dc995b45199fe2,1372519898.0,31.704709,-90.002676,United States,0.0
2020-07-22 14:27:14,6524376634971418,"Cole, Hills and Jewess",home,100.76,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581.0,34.347,-87.7154,United States,5778.0,"Engineer, aeronautical",1952-12-05,b27684d8d1b1c278ae0b4e1cc103fbe0,1374503234.0,33.839903,-88.595138,United States,0.0
2020-07-14 03:01:27,2305336922781618,Kuhic Inc,grocery_pos,150.08,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572.0,40.6866,-92.6833,United States,1132.0,Probation officer,1961-02-14,4736dcea79803d199ae1e4c598c341ce,1373770887.0,41.061069,-92.424871,United States,0.0
2020-08-08 16:33:11,60487002085,Hudson-Grady,shopping_pos,4.6,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211.0,32.3739,-90.1293,United States,233060.0,"Horticulturist, commercial",1972-08-15,680db83d09350ab52e62c863e7b566d7,1375979591.0,33.241029,-89.246703,United States,0.0
2020-09-18 08:16:06,344342339068828,"Kihn, Abernathy and Douglas",shopping_net,3.93,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305.0,31.3826,-81.4312,United States,5989.0,Tax adviser,1967-05-05,0f75443e8bd743858a21daf48e0501a3,1379492166.0,31.771346,-81.63389699999999,United States,0.0
2020-07-30 15:49:35,3590736522064285,"Willms, Kris and Bergnaum",shopping_pos,1.15,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011.0,34.5091,-92.4828,United States,4074.0,"Scientist, audiological",1975-12-20,5eb5e633ebcccf1fb54b4d77ee380f1c,1375199375.0,34.710984,-92.095926,United States,0.0
2020-07-15 17:06:56,36485887555770,"Walter, Hettinger and Kessler",personal_care,52.95,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321.0,40.4971,-82.8342,United States,267.0,Facilities manager,2005-01-29,a9af8bef8bd227dcc231162549a5ad6b,1373908016.0,39.540872,-81.99986,United States,0.0
2020-08-31 07:08:15,4904681492230012,Heller-Langosh,gas_transport,78.89,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419.0,41.8467,-74.1038,United States,722.0,Comptroller,1990-10-19,2b1b83cc3963218523bfd56ff9723169,1377932895.0,40.878684,-74.856342,United States,0.0
2020-06-22 20:44:50,2610529083834453,Skiles LLC,home,39.26,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138.0,36.2416,-86.6117,United States,22191.0,Prison officer,1994-07-27,7d4770d20da9cf37a1ac4f4e8ac1df95,1371933890.0,36.796605,-87.145133,United States,0.0
2020-08-24 08:49:17,341546199006537,"Connelly, Reichert and Fritsch",gas_transport,55.18,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783.0,64.7556,-165.6723,United States,145.0,"Administrator, education",1939-11-09,9f0d10f74bf6a3fe135f6e300196e0bc,1377334157.0,64.647437,-166.075403,United States,0.0
2020-09-18 04:27:53,377654590313960,"Konopelski, Schneider and Hartmann",food_dining,27.34,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849.0,36.0435,-84.04,United States,25459.0,"Teacher, special educational needs",1969-02-22,df82fc8372fcc44d56c24b19e0344daa,1379478473.0,36.073934,-83.105586,United States,0.0
2020-06-27 19:13:49,3501942333500073,McGlynn-Heathcote,misc_net,6.78,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086.0,33.8155,-112.1202,United States,1312922.0,Counselling psychologist,1999-11-30,645f280ab6bab330d95c839443429646,1372360429.0,33.295765,-111.42893,United States,0.0
2020-06-29 18:54:22,4681699462969,Stamm-Witting,shopping_net,9.86,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132.0,35.8596,-86.421,United States,158701.0,"Journalist, newspaper",1978-03-06,38e11a67973a4ec735dacfe2ebc2096d,1372532062.0,36.663463,-86.231107,United States,0.0
2020-06-27 03:12:40,30235268718158,Harber Inc,gas_transport,57.44,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604.0,41.0592,-73.7395,United States,11250.0,Lexicographer,1977-08-16,46f1ce747b52324149f5f05c8da1b113,1372302760.0,40.214356,-73.489232,Unknown,0.0
2020-06-23 09:16:24,3561963695236764,Wuckert-Walter,grocery_net,48.77,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964.0,41.06399999999999,-72.3366,United States,1858.0,Clinical biochemist,1984-03-03,e49f991a8a4ff1ed73ea08a2bb6ed31a,1371978984.0,40.171997,-72.081062,Unknown,0.0
2020-07-19 16:15:29,630424987505,"Daugherty, Pouros and Beahan",shopping_pos,1.88,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292.0,39.1505,-79.503,United States,836.0,Forensic psychologist,1981-08-29,4afd6bd81715146746c95b4671122142,1374250529.0,38.887916,-78.613111,United States,0.0
2020-08-31 09:04:52,3502088871723054,"Kerluke, Considine and Macejkovic",misc_net,10.95,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895.0,39.0298,-77.0793,United States,19054.0,Operations geologist,1976-09-08,eac362435afe84b26caa5fe928a560c4,1377939892.0,38.880835,-76.192675,United States,0.0
2020-08-11 12:21:40,3543591270174051,Kihn Inc,shopping_pos,8.76,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920.0,40.4603,-79.0097,United States,922.0,Early years teacher,1972-10-04,1107c2ec901324625f62d826f267e420,1376223700.0,39.953211,-78.68804499999999,United States,0.0
2020-08-21 10:49:17,3535808924394848,Hermann-Gaylord,misc_pos,34.35,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571.0,39.39,-88.9597,United States,1532.0,Radio broadcast assistant,1980-01-09,36929b41e5df351ed9908dcda8b3ff9d,1377082157.0,39.990214,-89.51675999999999,United States,0.0
2020-08-17 20:42:42,4223708906367574214,Feil-Morar,health_fitness,77.46,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051.0,39.0965,-84.6431,United States,177.0,Exhibition designer,1974-05-30,7d48173bd021a63cc9df6b3256c8e8dd,1376772162.0,38.19105,-85.320133,United States,0.0
2020-07-09 09:29:22,3520550088202337,"Connelly, Reichert and Fritsch",gas_transport,51.54,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606.0,47.8342,-90.0476,United States,272.0,Freight forwarder,2001-07-05,895e2796e1f470c00615fbb073041a29,1373362162.0,48.270505,-89.18522800000001,Canada,0.0
2020-07-08 19:34:04,345933964507467,Spencer PLC,entertainment,17.81,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872.0,38.4121,-75.2811,United States,718.0,Regulatory affairs officer,1985-03-19,a7a6b39585773185bfb3dc97afd017ef,1373312044.0,37.798519,-75.400917,United States,0.0
2020-07-19 10:55:12,639030014711,Strosin-Cruickshank,grocery_pos,106.94,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970.0,37.1935,-89.0933,United States,639.0,Mechanical engineer,1982-08-01,78d9859929f484d6b1e0cfca10570e31,1374231312.0,36.608728,-88.180437,United States,0.0
2020-08-10 00:32:46,4306586894261180,Stiedemann Inc,misc_pos,12.04,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987.0,40.1186,-87.2602,United States,4049.0,"Development worker, community",1959-10-19,46395b171ab43dc754d4db9cde38983b,1376094766.0,39.956349,-86.594319,United States,0.0
2020-08-17 14:53:14,377026671291680,Ernser-Lynch,food_dining,2.76,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665.0,37.3272,-91.0243,United States,241.0,Investment analyst,1974-10-27,85bbeaf930cc51f40d81b9022acb4647,1376751194.0,36.655235,-90.699006,United States,0.0
2020-07-18 19:45:54,4170689372027579,Cormier LLC,health_fitness,16.82,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034.0,35.6665,-97.4798,United States,116001.0,Media buyer,1993-05-10,a46a852cc5d72c1afc80d253de153712,1374176754.0,34.936674,-96.865357,United States,0.0
2020-07-04 17:19:47,4319584480204988982,Crooks and Sons,personal_care,36.75,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810.0,37.1788,-82.695,United States,502.0,Chief Financial Officer,1960-02-01,468d67e322ddb1e17fe6d6d137207cd2,1372958387.0,36.666151,-82.965467,United States,0.0
2020-07-12 20:03:36,3545109339866548,Goyette-Herzog,travel,5.25,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761.0,33.4783,-90.5142,United States,2870.0,Chartered public finance accountant,1999-03-05,45ad5e5edf246d99e51b354466815800,1373659416.0,33.469436,-90.714193,United States,0.0
2020-08-11 18:03:31,30551643947183,"Hauck, Dietrich and Funk",kids_pets,90.95,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073.0,35.1836,-81.4552,United States,5621.0,Toxicologist,1973-11-14,22fd71e00d75fd4698b7e9faec60e272,1376244211.0,35.199155,-81.10961999999999,United States,0.0
2020-08-28 12:45:36,180067784565096,Johnston-Casper,travel,5.25,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153.0,42.9385,-88.395,United States,2328.0,Applications developer,1942-01-06,367e33765199b3ee5b9aa6ff9a44a02f,1377693936.0,43.562538,-87.727413,United States,0.0
2020-08-21 19:48:45,3546897637165774,"Medhurst, Cartwright and Ebert",personal_care,30.83,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678.0,31.6591,-96.8094,United States,263.0,Barrister,1956-05-30,ab1c334443356d5e4a4711ef822679e4,1377114525.0,31.069964,-96.983239,United States,0.0
2020-08-08 23:55:24,4512828414983801773,Schroeder Group,health_fitness,31.55,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484.0,39.8936,-79.7856,United States,328.0,Tree surgeon,1983-07-25,ec1cade03e5473ef1b4bb39a98278039,1376006124.0,40.545291,-79.978826,United States,0.0
2020-08-02 22:34:55,6011999606625827,"Haley, Batz and Auer",health_fitness,67.22,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640.0,40.9918,-73.98,United States,4664.0,"Radiographer, diagnostic",1965-06-30,aa19e6e92e0dc8793e38138009521d21,1375482895.0,40.46235,-73.456138,United States,0.0
2020-07-14 02:47:38,3540210836308425,Auer-Mosciski,grocery_pos,81.72,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085.0,34.7437,-102.5064,United States,53.0,Fisheries officer,1992-06-19,ed56dd5480308fdc1652dee1791c7395,1373770058.0,35.024522,-102.399691,United States,0.0
2020-08-02 09:35:42,213157767990030,"Towne, Walker and Borer",grocery_net,45.93,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901.0,41.606,-109.23,United States,27971.0,Music therapist,1984-08-01,d66b77fdf62f9bce3534dc14e3234df3,1375436142.0,41.655533,-110.205945,United States,0.0
